,Unnamed: 0,tweet_text,sentiment,emojis
128,7185,donanevez Leandro98928125 jairbolsonaro Dona seu teclado está com defeito? -) 🧐,1,['🧐']
129,7191,três potências D ♥♥♥ https//t.co/004wfIeXOT,1,"['♥', '♥', '♥']"
130,7254,echelon_4 menina KKKKKKKKKKKK cada K é uma transa que eu tô pensando se transei bem ou não ( 😂😂😂,0,"['😂', '😂', '😂']"
131,7316,seucoelho7 oieusouogabe hellencomh_ luisaodeiocbola WeversonAzevedo Me obrigada D ta achando ruim? É pra isso que to na net incomodar machista e bolsominion 🤪,1,['🤪']
132,7322,daninot Caralho que merda de mundo (((( Sinto muito Dani //// (não é só aí que a coisa tá feia. Unicamp teve um masturbador/flasher e um vândalo nazista 😔😔),0,"['😔', '😔']"
133,7344,faça o seu papel como cidadão e dê um MURRO na cara de candidatos do partido novo D contamos com a ajuda de todos 👍🏽 https//t.co/Ru8hpxdTlw,1,"['👍', '🏽']"
134,7461,MottaTarcisio Queria votar nele...mas preciso evitar que Garotinho e Eduardo Paed ganhem. Acho que não vai dessa vez que poderei votar nele ( queria votar na do PT tb...mas mesmo problema 💔,0,['💔']
135,7499,mk_albuquerque raulnascimentoo conexaopolitica Já conversei com minha mãe que até o momento não sabia em quem votar e tbm com minha amiga que estava isenta e agora o voto de ambas é 17bolsonaro ) fora elas minha família já confirmou 17 tbm 😊,1,['😊']
136,7549,[ KEYGRAM ] 24.08.18 - Atualização da conta oficial 'bumkeyk' - Key 🔑 Chuncheon vamos lá !! -) ❤️☀️❤️☀️ 📎https//t.co/fuksulN1aq TRAD. PT. SHINee Replay https//t.co/eEXsVa7QcA,1,"['🔑', '❤', '☀', '❤', '☀', '📎']"
137,7556,A Kendall esteve muito mal aqui... Claro que para ela é fácil mas não é assim para todas ( Foi bem menina mimada... 🙄 https//t.co/UmSHsFh4K4,0,['🙄']
138,7617,🚨 Baby ARMYs 🚨 Começou a votação no IDOL CHAMP e precisamos votar em IDOL!! Basta baixar o app e entrar com seu fb ou g+ 🖒 T U T O R I A L  https//t.co/cgSAHj7HlJ São APENAS 3 clics por dia bem fácil )) [MPN + BTSARMY] IDOLCHALLENGE 🔥 BTS 🔥 BTS_twt https//t.co/bGRrtxqbwQ,1,"['🚨', '🚨', '🔥', '🔥']"
139,7716,capítulo novoo!!! não esqueçam de votar caso gostarem! )))🌼 https//t.co/dAzKp0Xgwv,1,['🌼']
140,7792,thaahsousa até então eles n vão voltar no bolsonaro (🙌🏼) mas fiquei mega triste de ver eles defendendo ele ((((,0,"['🙌', '🏼']"
141,7799,oguh Hi! you can read it here Thread by leandrobeguoci O Bolsonaro e seus apoiadores dizem que vão acabar com o método Paulo Freire nas escolas. Para fazer isso eles vão ter […] https//t.co/h7s1f8VqTr Enjoy ) 🤖,1,['🤖']
142,7842,briIIitos te amo ciro ( bff 😍,0,['😍']
143,7855,Curta e siga a gente que em breve teremos muitas camisetas opressoras pra vocês. ) ↪ B17 SHOP - TWITTER https//t.co/olYJ2tIsDB .. ↪ B17 SHOP - FACEBOOK https//t.co/pF07GuCrCb Bolsonaro bolsonaro2018 bolsonaropresidente2018 Bolsonaro camisetabolsonaro eleições2018 https//t.co/FM38Ohx2kD,1,"['↪', '↪']"
144,7858,jpacheco_adv Aos poucos estou vendo uma pequena mudança de tom do Dr. Pacheco em relação ao Bolsonaro. Rs. Vamos juntos levar logo no 1st turno!!! ) Agora só falta a Dra. SimoneLopesDin2 . Forte Abraço!!!💼⚖,1,"['💼', '⚖']"
145,7888,rapaz esse geraldo alckmin é muito porreta vu ) 😊 https//t.co/Q7bHDql566,1,['😊']
146,7903,Bom dia ) Só para lembrar que Alckmin foi chamado a depor essa semana que vem na LAVA-JATO. E ninguém fala nada. PORQUE? 🤔,1,['🤔']
147,7938,A imagem não nos deixa mentir.... ahahahaha B17 SHOP | BOLSONARO T-SHIRT Curta e siga a gente que em breve teremos muitas camisetas opressoras pra vocês. ) ↪ B17 SHOP - LOJA 1 https//t.co/SgCN84yPkO ↪ B17 SHOP - FACEBOOK https//t.co/pF07GuCrCb Bolsonaro bolsonaro2018 https//t.co/LXAT5eQJJX,1,"['↪', '↪']"
148,7971,VRetorno Direita_Ja_2018 B17 SHOP | BOLSONARO T-SHIRT Curta e siga a gente q em breve teremos muitas camisetas opressoras pra vocês. ) ↪ B17 SHOP - TWITTER https//t.co/olYJ2tIsDB ↪ B17 SHOP - FACEBOOK https//t.co/pF07GuCrCb ↪ B17 SHOP - LOJA 1 https//t.co/SgCN84yPkO https//t.co/05rtUrBX39,1,"['↪', '↪', '↪']"
149,7993,mpmatos_ Uma Cirete em SG e ainda faz faculdade de Direito. Pensava que eu era o único (Cirete porque faculdade de direito ainda não faço). 😱Realmente foi mal divulgado. Eu que acompanho o Ciro direto não fiquei sabendo. Fiquei muito triste. (,0,['😱']
150,8022,Curta e siga a gente que em breve teremos muitas camisetas opressoras pra vocês. ) ↪ B17 SHOP - TWITTER https//t.co/olYJ2tIsDB .. ↪ B17 SHOP - FACEBOOK https//t.co/pF07GuCrCb Bolsonaro bolsonaro2018 bolsonaropresidente2018 camisetabolsonaro BolsonaroPresidente https//t.co/mvdcNvYGth,1,"['↪', '↪']"
151,8041,BolsonaroSP paulacamara_ Bolsonaro Presidente por um futuro melhor para nossas crianças! =============== B17 SHOP | BOLSONARO T-SHIRT Curta e siga a gente que em breve teremos muitas camisetas opressoras pra vocês. ) ↪ B17 SHOP - FACEBOOK https//t.co/hWk14QLhFv Bolsonaro bolsonaro2018 https//t.co/5Gl2nD1N21,1,['↪']
152,8061,rcp80 joaoamoedonovo Pelo seu comentário claramente é possível constatar a preocupação dos eleitores do Bolsonaro a qual se refere a matéria. ) 🌊🍊,1,"['🌊', '🍊']"
153,8073,Ainda sou LULA na Presidência... E Despenso os Comentários ! )😬😬👌🏻,1,"['😬', '😬', '👌', '🏻']"
154,8127,nesimachado soaresitamar essebeto Haddad_Fernando dilmabr Bom não sou eu que insisto que bandido preso vai se candidatar. 💁‍♀️ Boa noite ),1,"['💁', '♀']"
155,8192,APOIO LULA 2018 ) {sou dessas mesmo} ENFIEM ESSE BOLSONARO NO K U 🙄,1,['🙄']
156,8208,da rt pra votar anjo ) 💖 MPN BTS BTSARMY BTS_twt,1,['💖']
157,8238,roubei a fav ❤️ queria amigar 💌 amo ver na tl 💗 não te conheço 🐥 (Quem votar no queria amigar chama na DM ou da fav aqui ( ),0,"['❤', '💌', '💗', '🐥']"
158,8361,_isabelamf_ 😅 é .. depois vou assistir como né? Melhor do q ficar por fora. Eu sempre vou na limpeza na quinta até pra ficar d boa durante o congresso (funciona usem essa huahuahauh).. mas dessa vez nao teve jeito nao tinha mto apoio. O jeito eh furar. p,1,['😅']
159,8521,Qual é o seu chá preferido? Conte-me tudo. Eu vou variando mas não consigo resistir ao chá de erva-príncipe. Cheira tão bem… e o sabor é divinal. Saiba aqui como preparar esta infusão dos deuses. Partilhe.)✨ https//t.co/6o3390PAUq,1,['✨']
160,8522,p_rodrigves Crunchyroll Está fixo ) R$20 o mês R$55 trimestral! É só acessar https//t.co/oo8C1xexvn e garantir sua assinatura ♥,1,['♥']
161,8523,Mamãs de COIMBRA!! É já na próxima semana já estão inscritas? p Inscrições 👉 https//t.co/HlkLmoFXVn https//t.co/HlkLmoFXVn,1,['👉']
162,8562,A vida é muito curta pra ficar destilando ódio por causa de opção política ♥ Boa tarde D,1,['♥']
163,8585,A farsa liberal. O pior é que tem gente que é pobre ou se acha classe média acreditando🤣 que se trabalhar o suficiente vai ficar rico assim. P https//t.co/1ddWEryukU,1,['🤣']
164,8589,Marcus DJNuka BandaLarga Vai ser muitaaaa bommmm ) ) ENTRADAS LIVRES 😎✅🆓🆓🆓 https//t.co/mo5enLaQBD,1,"['😎', '✅', '🆓', '🆓', '🆓']"
165,8627,Conheça melhor o Município de Chaves com a Benerent Rent a Car ) ⤵️⤵️⤵️ https//t.co/Bk0PI5A8cZ https//t.co/BXuIxesQ0d,1,"['⤵', '⤵', '⤵']"
166,8682,lucianolqueiroz feliz aniversário! 🎉 🎉 🎉 E boa sorte na empreitada política é bom saber que tem gente disposta a botar a mão na massa ),1,"['🎉', '🎉', '🎉']"
167,8716,viamart Lool. Depende do tipo de séries que se gosta P Com alguma história real - The Crown e Narcos Sci-fi - Stranger Things Política - House of Cards Série mais falada do momento - La casa de papel. Ou então pode optar sempre por rever várias temporadas de Grey's Anatomy 😀😂,1,"['😀', '😂']"
168,8744,makotokinos Julia vou escrever em pt agora k k k mas eu escevi o nome do kageyama errado 😭 desculpa!!!! então owari no seraph é muito bom!!!! você tem que assistir é de guerra sabe ? tem vampiro etc não posso falar muito pq é spoiler mas eu acho q só de falar do ship já foi spoiler ((,0,['😭']
169,8785,Joaogalamba Se no primeiro ano de governo eu fui aumentado 2€ por causa das reversões (obrigado) e depois me foi cobrado mais 15€ por litro de gasolina quando eu gasto 45 litros por mês. Fiquei a perder 6-2=4€ acho que não aumentaram D obrigado geringonça 😂,1,['😂']
170,8860,🎵Os meus amigos todos estão procurando emprego Voltamos a viver Como há dez anos atrás E a cada hora que passa envelhecemos dez semanas🎵 Legião há 27 anos e tristemente atual. Esse país nunca anda pra frente nossa única chance foi nos Gov PT. Roubaram nosso futuro (,0,"['🎵', '🎵']"
171,8865,MlkDeeJay Não tenho ( é da Netflix mesmo Fico à disposição no que mais puder ajudar ♥,0,['♥']
172,9019,GuilhermeBoulos E aí o safado a gente não esqueceu que você foi preso por desobediência jurídica e incitar a violência. E ainda por invadir terreno alheio. Se isso não é terrorismo me diga o que é 🤔 eu que sou um cidadão que paga seu salário. ) https//t.co/sREuVZ3gi9,1,['🤔']
173,9077,dolar 4.15 e bolsa de valores cai -2.53% parece que não sou um DEMIGOD fraguto né? previ tudo isso P 🤔 2023 de volta a era Collor da hiperinflação e divida publica 96.7% mais impressão de notas e mais inflação...... *__* A maioria dos países do mundo tera essa realidade 😄,1,"['🤔', '😄']"
174,9141,brunodagosto Olá Bruno. Tudo bem? Vi que vc gosta do Trump e do Bolsonaro... Quero te apresentar nossa loja reaça a B17Shop . Visite nossa loja temos estampas novas quase todo dia. ↪ https//t.co/dJKRLcqDss ) B17 B17Shop BolsonaroPresidente https//t.co/hK7SJfzUXz,1,['↪']
175,9171,O que você mudaria no seu país? — chutaria a bunda do Bolsonaro pra fora daqui D esse seria o 1° passo 🖒😉 https//t.co/pxKfjSzsyc,1,['😉']
176,9178,ManuelaDavila VEM PRA MACEIÓ DOMINGO JUNTO COM O Haddad_Fernando ❤️NUNCA TE PEDI NADA ),1,['❤']
177,9196,Um candidato veio me entregar um papel aí olhou pra minha vó e disse vê se a senhora conhece esse sobrenome? Vim dar continuidade ao trabalho do meu vôzinho ) minha vó fala com minha neta e ele não ela não conheceu meu avô 🌚,1,['🌚']
178,9228,gusttavo_lima Olá Gustavo... Vi que você gosta do Bolsonaro. ) Conheça nossa loja de camisetas inspirada nele e na política conservadora a B17 Shop ↪ https//t.co/dJKRLcqDss Temos várias coleções... Todos os dias estamos subindo uma nova. E rumo à presidência! &lt3 https//t.co/zLtIgUscCG,1,['↪']
179,9289,martin_mendezz Esses dias fiz um post sobre o Bolsonaro no face e uma pessoa veio defender. Quem era? ) O cara que fez da minha vida no ensino fundamental até eu me formar um inferno simplesmente por eu não ser ~macho~ como ele dizia. Acho que diz muito sobre o caráter dos eleitores dele😚,1,['😚']
180,9307,LULA INELEGÍVEL Que tal comemorar esse dia lindo comprando uma camiseta reaça? 😎 Corre na B17 SHOP https//t.co/KxXTh0IUhd ) ↪Se gostar das nossas camisetas reaças indica a gente pros amigos &lt3 ↪ FACEBOOK https//t.co/uGh0cqyS7S B17 B17Shop Bolsonaro Bolsonaro17 https//t.co/YsVcRSuxBa,1,"['😎', '↪', '↪']"
181,9395,Moniquetti PauloAugusto17 folha aqui 👇 não é qlq um falando ( gostaria que tivesse errado mas👇 https//t.co/V3gL4D455S,0,"['👇', '👇']"
182,9468,cck_ HAHAHAHAHAH sim 😍 pena que eles querem eleger o Collor (,0,['😍']
183,9477,cagethlukw gottabekind styIesmorphine crealwture sexualws hesburguesafado houisprincss niallsmedicinex harriespoetry você flerta mt bem está sempre a disposição quando alguém quer desabafar não vota no bolsonaro (amém) e tbm vc é mt incrível (independente do que os outros digam/achem). ) ❤,1,['❤']
184,9485,📣 A B17SHOP CRESCEU E AGORA É TAMBÉM INTERNACIONAL! 😮🤩 Novidade reaçadaa! Os gringos pediram e vc q mora fora do Brasil vai poder comprar nossos produtos exclusivos do BOLSONARO e demonstrar seu apoio. ↪ Acesse aqui https//t.co/0yC2TAfYNi Compartilha aí. ) bolsonaro https//t.co/OlLJOxVB3e,1,"['📣', '😮', '🤩', '↪']"
185,9486,📣 COMPROU NA B17SHOP? A galera está comprando nossas camisetas reaças! ) Então ñ esqueça de postar sua foto nas rede c/ a hashtag B17Shop e manda pra gente postar no Face. ) Ainda não comprou nossas camisetas? ↪ CORRE LÁ AGORA MESMO - https//t.co/dJKRLcqDss Bolsonaro https//t.co/vRDiSOoQub,1,"['📣', '↪']"
186,9496,😎😎😎VEJA BOLSONARO SERIA UMA “AMEAÇA À DEMOCRACIA OU À OCLOCRACIA --- https//t.co/qHppvKVZnU !! ),1,"['😎', '😎', '😎']"
187,9497,😎😎😎😎VEJA BOLSONARO SERIA UMA “AMEAÇA À DEMOCRACIA OU À OCLOCRACIA --- https//t.co/qHppvKVZnU !! ),1,"['😎', '😎', '😎', '😎']"
188,9511,vitoriarte Fui amiha ( acabou.. minha esperança tá no bolsonaro 🙏🏼😍 só ele q pode mudar nossas vidas ✌🏻😁,0,"['🙏', '🏼', '😍', '✌', '🏻', '😁']"
189,9578,Desesquerdizada Vai ser no primeiro turno!!! &lt3 ========================= 📣 Conheça nossa coleção exclusiva 'Bolsonaro + Mourão = ChapaQuente' criação da B17 SHOP - https//t.co/dJKRLcqDss ) ↪Se gostar das nossas camisetas reaças indica a gente &lt3 ↪ FACEBOOK https//t.co/FlmVZ6NgAi https//t.co/LalxDAgDBK,1,"['📣', '↪', '↪']"
190,9616,Teve candidato que não curtiu muito mas achei bem Impactante ) Uma cópia muito bem feitinha e providencial. Peace ✌️ https//t.co/qgg8mLZtW9,1,['✌']
191,9619,VRetorno Bolsonaro e Mourão neles VRetorno !!! &lt3 📣 Conheça nossa coleção exclusiva 'Bolsonaro + Mourão = ChapaQuente' criação da B17 SHOP - https//t.co/dJKRLcqDss ) ↪Se gostar das nossas camisetas reaças indica a gente pros amigos &lt3 ↪ FACEBOOK https//t.co/FlmVZ6NgAi https//t.co/aKnmHnlQng,1,"['📣', '↪', '↪']"
192,9636,SrtaLawyerBr17 pagliuso3 Bolsonaro presidente = bandidos presos! D ============== 📣 Conheça a loja reaça B17 SHOP https//t.co/dJKRLcqDss ) ↪Se gostar das nossas camisetas indica a gente para os amigos &lt3 https//t.co/6iLMLYvvMl,1,"['📣', '↪']"
193,9675,SrtaLawyerBr17 RedeGlobo A gente só diz uma coisa VAI SER NO 1º TURNOOO! ============== 📣 Conheça nossa coleção exclusiva 'Bolsonaro + Mourão = ChapaQuente' https//t.co/dJKRLcqDss ) ↪Se gostar das nossas camisetas reaças indica a gente pros amigos &lt3 ↪ FACEBOOK https//t.co/FlmVZ6NgAi https//t.co/tVserp5LTS,1,"['📣', '↪', '↪']"
194,9688,Ninguém consegue me responder o motivo real a prisão do Lula ahhhh tem recibos tem bla bla bla ... mas não tem problema não !!! Olha meu lindao aeh ) HaddadeManu❤️ https//t.co/Rr7DhDhG01,1,['❤']
195,9696,BolsonaroSP felipecyano Bolsonaro Presidente = Bandidos na cadeia!!! ============== 📣 Conheça a loja reaça B17 SHOP https//t.co/dJKRLcqDss ) ↪Se gostar das nossas camisetas reaças indica a gente para os amigos &lt3 https//t.co/gRZu2TTlPy,1,"['📣', '↪']"
196,9717,RenovaMidia Bolsonaro Presidente para acabar com as mamatas desses comunas! ============== 📣 Conheça a loja reaça B17 SHOP https//t.co/dJKRLcqDss ) ↪Se gostar das nossas camisetas reaças indica a gente pros amigos &lt3 https//t.co/8a1aIjq2Rb,1,"['📣', '↪']"
197,9724,xobnzos MADLYIXING O q eu acho mais incrível nos eleitores desse candidato e do próprio candidato é que ninguém pensa em educação ou saúde eles preferem cortar a árvore grande do que plantar a sementinha direito😭 triste (,0,['😭']
198,9734,Tem candidato bandido tem candidato palhaço 🤡 e candidata prima? Se tiver vou votar nela -),1,['🤡']
199,9740,caiolorena Deu problema na geradora ( enviei o do candidato que tou assessorando e não passou 😢,0,['😢']
200,9769,Bi🌈Esquerdista🇧🇷Evangelica😇Feminista🙆14anos P Homofobica &lt3 Independente🙋 e Bolsonaro2k18,1,"['🌈', '😇', '🙆', '🙋']"
201,9772,Bi🌈Esquerdista🇧🇷Evangelica😇Feminista🙆14anos P Homofobica &lt3 Independente🙋 &amp Bolsonaro2k18,1,"['🌈', '😇', '🙆', '🙋']"
202,9773,Bi🌈Esquerdista🇧🇷Evangelica😇Feminista🙆14anos P Homofobica &lt3 Independente🙋 e Bolsonaro2k18,1,"['🌈', '😇', '🙆', '🙋']"
203,9820,SegundaDetremuraSdv Polaridade politica que está no brasil me da um sono u.u O que eles não sabem é que direita e esquerda se revesam no poder. geralmente de 8 a 16 anos. A não ser que acabem a reeleição P 💤😖😴😴,1,"['💤', '😖', '😴', '😴']"
204,9844,E com a despedida do Agosto ( e o ínicio de Setembro já só se pensa no RegressoàsAulas dos mais novos não é verdade? 📚✏️🖌️✂️📏 Então deixamos aqui uma sugestão de um espaço de estudo em casa para que tenham um regresso mais motivador D https//t.co/fdvqtmvbio https//t.co/4xYC20HkPt,0,"['📚', '✏', '🖌', '✂', '📏']"
205,9893,O que você mudaria no seu país? — tudo ) mentira mataria o temer e esses político tudo menos o lulinha e a dilmae ❤️ https//t.co/8QBdJhchvO,1,['❤']
206,9949,UOL Fim de nos né? porque o Governo vai bem com seus bilhões e aposentadorias hahhah P 🤧😭,1,"['🤧', '😭']"
207,9989,lpbragancabr Calma lpbragancabr  o Brasil não é para amadores! E esse povo comunista é muito criativo e cara de pau. Certeza que vem mais 💩 por aí -(,0,['💩']
